"SpeciesAuthor","MatrixPopulation","Lat","Lon"
"Hypericum_cumulicola_2","HYCU_29",27.1513333333333,-81.51725
"Hypericum_cumulicola_2","HYCU_59",27.1513333333333,-81.51725
"Hypericum_cumulicola_2","HYCU_67",27.1513333333333,-81.51725
"Hypericum_cumulicola_2","HYCU_87",27.1513333333333,-81.51725
"Hypericum_cumulicola_2","HYCU_88",27.1513333333333,-81.51725
"Hypericum_cumulicola_2","HYCU_91",27.1513333333333,-81.51725
"Hypochaeris_radicata","Leemputten (L)",52.2833333333333,5.73333333333333
"Hypochaeris_radicata","Konijnendijk (N)",52.0333333333333,6.43333333333333
"Hypochaeris_radicata","Koolmansdijk (O)",52.0166666666667,6.55
"Hypochaeris_radicata_2","p",52.5168611111111,6.01683333333333
"Hypochaeris_radicata_2","r",51.3336666666667,9.83394444444444
"Hypochaeris_radicata_2","t",50.0835833333333,12.8170277777778
"Hypochaeris_radicata_2","o",52.5178055555556,6.15077777777778
"Hypochaeris_radicata_2","q",52.5338888888889,6.13483333333333
"Hypochaeris_radicata_2","s",51.2015833333333,9.93372222222222
"Ipomopsis_tenuituba","Poverty Gulch",38.95,-107.066666666667
"Iris_germanica","Tyson Research Center",38.5,-90.5
"Isatis_tinctoria","Northern Utah",41.6333333333333,-112.016666666667
"Jurinea_fontqueri","Sierra de Mágina",37.75,-3.55
"Koeleria_macrantha","Control",39.0833333333333,-96.5833333333333
"Koeleria_macrantha","+N",39.0833333333333,-96.5833333333333
"Kosteletzkya_pentacarpos","Ricarda lagoon",41.2844444444444,2.10127777777778
"Kunkeliella_subsucculenta","Juan Centrellas; Santo Domingo",28.5333333333333,-16.6666666666667
"Laserpitium_longiradium","Sierra Nevada",37.05,-3.3
"Lathyrus_vernus","T1; T2; T3; T4; T5; T6",58.1,17.0666666666667
"Lathyrus_vernus","T1",58.1,17.0666666666667
"Lathyrus_vernus","T2",58.1,17.0666666666667
"Lathyrus_vernus","T3",58.1,17.0666666666667
"Lathyrus_vernus","T4",58.1,17.0666666666667
"Lathyrus_vernus","T5",58.1,17.0666666666667
"Lathyrus_vernus","T6",58.1,17.0666666666667
"Lathyrus_vernus","G",58.1,17.0666666666667
"Lathyrus_vernus","H",58.1,17.05
"Lathyrus_vernus","K",59.0333333333333,17.0666666666667
"Lathyrus_vernus","L",59.0333333333333,17.0666666666667
"Lathyrus_vernus","N",58.0166666666667,15.0666666666667
"Lechea_cernua","Site 19",27.1833333333333,-81.35
"Lechea_cernua","Site 29",27.1833333333333,-81.35
"Lechea_cernua","Site 59",27.1833333333333,-81.35
"Lechea_cernua","Site 62",27.1833333333333,-81.35
"Lechea_cernua","Site 90",27.1833333333333,-81.35
"Lechea_cernua","Site 92",27.1833333333333,-81.35
"Lechea_deckertii","Site 59; Site 72",27.1833333333333,-81.35
"Lechea_deckertii","Site 19; Site 29",27.1833333333333,-81.35
"Lechea_deckertii","Site 90; Site 92",27.1833333333333,-81.35
"Lechea_deckertii","Site 19",27.1833333333333,-81.35
"Lechea_deckertii","Site 29",27.1833333333333,-81.35
"Lechea_deckertii","Site 59",27.1833333333333,-81.35
"Lechea_deckertii","Site 72",27.1833333333333,-81.35
"Lechea_deckertii","Site 90",27.1833333333333,-81.35
"Lechea_deckertii","Site 92",27.1833333333333,-81.35
"Leontopodium_alpinum","Arpalle",45.8846944444444,7.13375
"Leontopodium_alpinum","Dotse",45.8849166666667,7.10019444444444
"Lepanthes_rupestris","Population 1",18.35,-65.8166666666667
"Lepanthes_rupestris","Population 2",18.35,-65.8166666666667
"Lepanthes_rupestris","Population 3",18.35,-65.8166666666667
"Lepanthes_rupestris","Population 4",18.3166666666667,-65.8166666666667
"Lepanthes_rupestris","Population 5",18.3166666666667,-65.8166666666667
"Lepanthes_rupestris","Population 6",18.3166666666667,-65.8166666666667
"Lepanthes_rupestris","Population 7",18.3166666666667,-65.8166666666667
"Lepanthes_rupestris_2","Quebrada Grande 1",18.3169166666667,-65.8175
"Lepanthes_rupestris_2","Quebrada Grande 2",18.3169166666667,-65.8175
"Lepanthes_rupestris_2","Quebrada Grande 3",18.3169166666667,-65.8175
"Lepanthes_rupestris_2","Quebrada Sonadora 4",18.3171388888889,-65.8169722222222
"Lepanthes_rupestris_2","Quebrada Sonadora 5",18.3171388888889,-65.8169722222222
"Lepanthes_rupestris_2","Quebrada Sonadora 6",18.3171388888889,-65.8169722222222
"Lepanthes_rupestris_2","Quebrada Sonadora 7",18.3171388888889,-65.8169722222222
"Lepidium_davisii","Playa A-1; Playa A-2; Playa A-3; Playa A-4; Playa A-5; Playa A-6; Playa B-7; Playa C-10",43.05,-115.866666666667
"Lepidium_davisii","Playa A-1; Playa A-2; Playa A-3; Playa A-4; Playa A-5; Playa A-6",43.05,-115.866666666667
"Lepidium_davisii","Playa A-1",43.05,-115.866666666667
"Lepidium_davisii","Playa A-2",43.05,-115.866666666667
"Lepidium_davisii","Playa A-3",43.05,-115.866666666667
"Lepidium_davisii","Playa A-4",43.05,-115.866666666667
"Lepidium_davisii","Playa A-5",43.05,-115.866666666667
"Lepidium_davisii","Playa A-6",43.05,-115.866666666667
"Lepidium_davisii","Playa B-7",43.05,-115.866666666667
"Lepidium_davisii","Playa C-10",43.05,-115.866666666667
"Lepidium_davisii","Playa B-8; Playa C-9",43.05,-115.866666666667
"Lepidium_davisii","Playa B-8",43.05,-115.866666666667
"Lepidium_davisii","Playa C-9",43.05,-115.866666666667
"Leptocoryphium_lanatum","Barinas",8.63333333333333,-70.2
"Lespedeza_cuneata","Tyson Research Center",38.5,-90.5
"Lespedeza_virginica","Tyson Research Center",38.5,-90.5
"Lesquerella_ovalifolia","Hays",38.1333333333333,-99.05
"Liatris_scariosa","Lisc 0; Lisc 1; Lisc 2",41.5166666666667,-87.9
"Liatris_scariosa","Lisc 0",41.5166666666667,-87.9
"Liatris_scariosa","Lisc 1",41.5166666666667,-87.9
"Liatris_scariosa","Lisc 2",41.5166666666667,-87.9
"Limonium_carolinianum","Bay of Fundy",45.0833333333333,-64.35
"Limonium_delicatulum","Burj al Arab",30.8182222222222,29.5674722222222
"Limonium_erectum","Pangia",40.3833333333333,-2.9
"Limonium_malacitanum","El Chantal",37.55,-2.2
"Linum_catharticum","Vrakelberg nature reserve",50.8500333333333,5.90133611111111
"Lobularia_maritima","Mediterranean basin",41.4166666666667,2.13333333333333
"Lomatium_bradshawii","Long Tom",44.15,-123.3
"Lomatium_bradshawii","Rose Prairie 0",44.0833333333333,-123.25
"Lomatium_bradshawii","Rose Prairie 1",44.0833333333333,-123.25
"Lomatium_bradshawii","Rose Prairie 2",44.0833333333333,-123.25
"Lomatium_bradshawii","Fisher Butte 0",44.0833333333333,-123.25
"Lomatium_bradshawii","Fisher Butte 0",44.05,-123.25
"Lomatium_bradshawii","Fisher Butte 1",44.05,-123.25
"Lomatium_bradshawii","Fisher Butte 2",44.05,-123.25
"Lomatium_bradshawii_2","Rose Prairie",44.0833333333333,-123.25
"Lomatium_bradshawii_2","Fisher Butte",44.05,-123.25
"Lomatium_cookii","Middle; South",42.1,-123.633333333333
"Lomatium_cookii","Middle",42.1,-123.633333333333
"Lomatium_cookii","South",42.1,-123.633333333333
"Lotus_arinagensis","El Burrero",27.9,-15.3833333333333
"Lotus_arinagensis","Arinaga",27.85,-15.3833333333333
"Lupinus_lepidus_var._lobii","SERE 1, East Transplants; SERE 1, West Transplants; SERE 1, Natural; SERE 2, East Middle Density; SERE 2, West Middle Density; SERE 3, Upper; SERE 3, Lower",46.2345555555556,-122.183444444444
"Lupinus_lepidus_var._lobii","SERE 1, East Transplants",46.2345555555556,-122.183444444444
"Lupinus_lepidus_var._lobii","SERE 1, West Transplants",46.2345555555556,-122.183444444444
"Lupinus_lepidus_var._lobii","SERE 1, Natural",46.2345555555556,-122.183444444444
"Lupinus_lepidus_var._lobii","SERE 2, East Middle Density",46.2345555555556,-122.183444444444
"Lupinus_lepidus_var._lobii","SERE 2, West Middle Density",46.2345555555556,-122.183444444444
"Lupinus_lepidus_var._lobii","SERE 3, Upper",46.2345555555556,-122.183444444444
"Lupinus_lepidus_var._lobii","SERE 3, Lower",46.2345555555556,-122.183444444444
"Lupinus_tidestromii","Abbotts Langdon",38.1008611111111,-122.950666666667
"Lupinus_tidestromii","Radio Tower",38.0835277777778,-122.966833333333
"Lupinus_tidestromii","North Beach",38.0668611111111,-122.967666666667
"Lythrum_salicaria","Fergus",43.7001111111111,-80.3522777777778
"Lythrum_salicaria","Belwood",43.7501666666667,-80.2848888888889
"Mimulus_cardinalis","Buck Meadows",37.5333333333333,-119.65
"Mimulus_cardinalis","Rainbow",37.8166666666667,-119.866666666667
"Mimulus_cardinalis","Wawona",37.7666666666667,-120.033333333333
"Mimulus_cardinalis","Carlon",37.8166666666667,-120
"Mimulus_guttatus","Sagehen Creek Field Station",39.4166666666667,-120.233333333333
"Mimulus_lewisii","Wawona",37.5333333333333,-119.65
"Mimulus_lewisii","Carlon",37.8166666666667,-119.866666666667
"Mimulus_lewisii","May Lake",37.8333333333333,-119.483333333333
"Mimulus_lewisii","Warren Fork",37.95,-119.216666666667
"Minuartia_obtusiloba","Niwot Ridge",40.05,-105.6
"Molinia_caerulea","Plot 10",51.4,4.41666666666667
"Molinia_caerulea","Plot 11",51.4,4.41666666666667
"Molinia_caerulea","Plot 13",51.4,4.41666666666667
"Molinia_caerulea","Plot 14",51.4,4.41666666666667
"Narcissus_poeticus","Tyson Research Center",38.5,-90.5
"Nardostachys_grandiflora","Meadow Population",29.1508333333333,82.8008333333333
"Nardostachys_grandiflora","Outcrop Population",29.1508333333333,82.8008333333333
"Neotinea_ustulata","Aljava",58.5506111111111,23.1681111111111
"Neotinea_ustulata","Jäneda",59.2505277777778,25.7172777777778
"Neotinea_ustulata","Kapi",58.6178333333333,23.2007222222222
"Neotinea_ustulata","Loetsa",58.6346388888889,23.3170277777778
"Neotinea_ustulata","Sillukse",58.6014722222222,23.5668055555556
"Oenothera_californica_subsp._avita","Private",35.25,-113.666666666667
"Oenothera_californica_subsp._avita","State",35.25,-113.666666666667
"Oenothera_californica_subsp._avita","Bureau of Land Management",35.0166666666667,-113.816666666667
"Oenothera_deltoides","Antioch Dunes National Wildlife Refuge",38.0013055555556,-121.784166666667
"Ophrys_sphegodes","British Isles",50.9178836111111,0.81724
"Orchis_purpurea","Shaded site 1; Shaded site 2; Shaded site 3; Light environment 1; Light environment 2; Light environment 3",50.75,5.75
"Orchis_purpurea","Shaded site 1",50.75,5.75
"Orchis_purpurea","Shaded site 2",50.75,5.75
"Orchis_purpurea","Shaded site 3",50.75,5.75
"Orchis_purpurea","Light Environment 1",50.75,5.75
"Orchis_purpurea","Light Environment 2",50.75,5.75
"Orchis_purpurea","Light Environment 3",50.75,5.75
"Oxalis_acetosella","Deciduous forest",59.8183333333333,17.6838888888889
"Oxalis_acetosella","Pine forest",59.8183333333333,17.6839722222222
"Oxalis_acetosella","Spruce forest",59.9008333333333,17.75
"Oxytropis_jabalambrensis","Los Verdinales; Cerro Cavero",36.5166666666667,-5.85
"Oxytropis_jabalambrensis","Los Verdinales",36.5166666666667,-5.85
"Oxytropis_jabalambrensis","Cerro Cavero",36.5166666666667,-5.85
"Paeonia_officinalis","Open habitat",43.7666666666667,3.01666666666667
"Paeonia_officinalis","Woodland",43.7666666666667,3.01666666666667
"Paeonia_officinalis","Managed habitat",43.7666666666667,3.01666666666667
"Panax_quinquefolius_3","Mingo trail; Shawnee trail",40.4,-82.4166666666667
"Panax_quinquefolius_3","Mingo trail",40.4,-82.4166666666667
"Panax_quinquefolius_3","Shawnee trail",40.4,-82.4166666666667
"Parolinia_glabriuscula","Caldera de Bandama",28.0333333333333,-15.45
"Paronychia_jamesii","Hays",38.1333333333333,-99.05
"Paronychia_pulvinata","Niwot Ridge",40.0509444444444,-105.616694444444
"Periandra_mediterranea","Unburned plot",-15.9333333333333,-47.8833333333333
"Periandra_mediterranea","Burned plot",-15.9333333333333,-47.8833333333333
"Periandra_mediterranea","One year after burn plot",-15.9333333333333,-47.8833333333333
"Pimpinella_saxifraga",NA,61.0666666666667,7.66666666666667
"Pimpinella_saxifraga","Molde pasture (MP)",61.0666666666667,7.66666666666667
"Pimpinella_saxifraga","Stuvane pasture (SP)",61.0666666666667,7.66666666666667
"Pimpinella_saxifraga","Nese pasture (NP)",61.0666666666667,7.66666666666667
"Pimpinella_saxifraga","Molde road verge (MR)",61.0666666666667,7.66666666666667
"Pimpinella_saxifraga","Stuvane road verge (SR)",61.0666666666667,7.66666666666667
"Pimpinella_saxifraga","Nese road verge (NR)",61.0666666666667,7.66666666666667
"Pinguicula_alpina","Abisko Scientific Research Station (swedish Lapland)",68.35,18.8166666666667
"Pinguicula_villosa","Abisko Scientific Research Station (Swedish Lapland)",68.35,18.8166666666667
"Pinguicula_vulgaris","Abisko Scientific Research Station (Swedish Lapland)",68.35,18.8166666666667
"Pityopsis_aspera_var._aspera","Tall Timbers Research Station",30.6506311111111,-84.2008911111111
"Pityopsis_aspera","Tall Timbers Research Station",30.6506311111111,-84.2008911111111
"Plantago_coronopus","Seaford Cliffs; Tide Mills",50.7508333333333,0.133333333333333
"Plantago_coronopus_2","T",36.0333333333333,-5.63333333333333
"Plantago_coronopus_2","CA",36.4166666666667,-6.21666666666667
"Plantago_coronopus_2","C",42.55,-9.01666666666667
"Plantago_coronopus_2","TB",43.1833333333333,-9.05
"Plantago_coronopus_2","DH",55.1333333333333,9.98333333333333
"Plantago_coronopus_2","DS",55.4833333333333,8.25
"Plantago_coronopus_2","SG",56.9166666666667,12.35
"Plantago_coronopus_2","ST",56.9166666666667,12.35
"Plantago_coronopus_2","EA",57.3333333333333,-1.91666666666667
"Plantago_coronopus_2","ES",57.5,-6.43333333333333
"Plantago_coronopus_2","F",47.3,-2.5
"Platanthera_hookeri","Kingsmere core; Champlain core; Moorside",45.4833333333333,-75.85
"Platanthera_hookeri","Kingsmere core",45.4833333333333,-75.85
"Platanthera_hookeri","Champlain core",45.4833333333333,-75.85
"Platanthera_hookeri","Moorside",45.4833333333333,-75.85
"Poa_alpina","Pioneer stage; Early successional stage; Late successional stage",46.8166666666667,11.0333333333333
"Poa_alpina","Pioneer stage",46.8166666666667,11.0333333333333
"Poa_alpina","Early successional stage",46.8166666666667,11.0333333333333
"Poa_alpina","Late successional stage",46.8166666666667,11.0333333333333
"Podophyllum_peltatum","Bower's Woods, Valparaiso, Indiana",41.4666666666667,-87.0666666666667
"Podophyllum_peltatum","Marianna Caverns State Park, Marianna, Florida",30.7666666666667,-85.2333333333333
"Polemonium_van-bruntiae","Forest seep; Wet meadow; No browse",43.8845833333333,-72.8168333333333
"Polemonium_van-bruntiae","Forest seep",43.8845833333333,-72.8168333333333
"Polemonium_van-bruntiae","Wet meadow",43.8845833333333,-72.8168333333333
"Polemonium_van-bruntiae","No browse",43.8845833333333,-72.8168333333333
"Polemonium_van-bruntiae","Browseplot",43.8845833333333,-72.8168333333333
"Polygonella_basiramia","Site 19",27.1833333333333,-81.35
"Polygonella_basiramia","Site 29",27.1833333333333,-81.35
"Polygonella_basiramia","Site 59",27.1833333333333,-81.35
"Polygonella_basiramia","Site 72",27.1833333333333,-81.35
"Polygonella_basiramia","Site 90",27.1833333333333,-81.35
"Polygonella_basiramia","Site 92",27.1833333333333,-81.35
"Polygonella_basiramia","Site 35",27.1833333333333,-81.35
"Polygonella_robusta","Site 59",27.1833333333333,-81.35
"Polygonella_robusta","Site 65",27.1833333333333,-81.35
"Polygonella_robusta","Site 72",27.1833333333333,-81.35
"Polygonella_robusta","Site 85",27.1833333333333,-81.35
"Polygonella_robusta","Site 90",27.1833333333333,-81.35
"Polygonella_robusta","Site 1",27.1833333333333,-81.35
"Potentilla_anserina","Near Stockholm",59.3178680555556,18.0514911111111
"Potentilla_recta","Dancing Prairie Preserve",48.9347222222222,-115.0675
"Potentilla_recta_2","Blue Mountains",45.95,-117.45
"Primula_elatior","22 yr old forest",50.85,4.88333333333333
"Primula_elatior","51 yr old forest",50.85,4.88333333333333
"Primula_elatior","81 yr old forest (A)",50.85,4.88333333333333
"Primula_elatior","81 yr old forest (B)",50.85,4.88333333333333
"Primula_elatior","139 yr old forest",50.85,4.88333333333333
"Primula_elatior","186 yr old forest",50.85,4.88333333333333
"Primula_elatior","223 yr old forest",50.85,4.88333333333333
"Primula_farinosa_4","Tranekärr",56.5835,16.5171666666667
"Primula_farinosa_4","Dröstorp 1",56.568,16.5348333333333
"Primula_farinosa_4","Dröstorp 2",56.5836666666667,16.5505
"Primula_veris","Tullgarn",58.95,17.5833333333333
"Primula_veris_3","Site 1; Site 2",50.7166666666667,5.85
"Primula_veris_3","Site 1",50.7166666666667,5.85
"Primula_veris_3","Site 2",50.7166666666667,5.85
"Primula_veris_4","Cleared canopy; Closed canopy",50.75,5.81666666666667
"Primula_veris_4","Cleared canopy",50.75,5.81666666666667
"Primula_veris_4","Closed canopy",50.75,5.81666666666667
"Primula_veris_5","Voeren",50.75,5.75
"Primula_vulgaris","DE7",51.7677808333333,0.684397777777778
"Primula_vulgaris","DE2",51.7677808333333,0.684397777777778
"Primula_vulgaris","DE5",51.7677808333333,0.684397777777778
"Primula_vulgaris","WW",51.9666666666667,0.65
"Primula_vulgaris","SF",52.1349497222222,0.801174722222222
"Primula_vulgaris","DE3",51.7677808333333,0.684397777777778
"Primula_vulgaris","DE4",51.7677808333333,0.684397777777778
"Primula_vulgaris","DE6",51.7677808333333,0.684397777777778
"Primula_vulgaris_2","Low 1; Low 2; Low 3; Cycl 1; Cycl 2; Cont 1; Cont 2; Cont 3; Cont 4; Cont 5",51.1833333333333,3.35
"Primula_vulgaris_2","Low1; Low 2; Low 3",51.1833333333333,3.35
"Primula_vulgaris_2","Low 1",51.1833333333333,3.35
"Primula_vulgaris_2","Low 2",51.1833333333333,3.35
"Primula_vulgaris_2","Low 3",51.1833333333333,3.35
"Primula_vulgaris_2","Cycl1; Cycl 2",51.1833333333333,3.35
"Primula_vulgaris_2","Cycl 1",51.1833333333333,3.35
"Primula_vulgaris_2","Cycl 2",51.1833333333333,3.35
"Primula_vulgaris_2","Cont1; Cont 2",51.1833333333333,3.35
"Primula_vulgaris_2","Cont 1",51.1833333333333,3.35
"Primula_vulgaris_2","Cont 2",51.1833333333333,3.35
"Primula_vulgaris_2","Cont 3",51.1833333333333,3.35
"Primula_vulgaris_2","Cont 4",51.1833333333333,3.35
"Primula_vulgaris_2","Cont 5",51.1833333333333,3.35
"Primula_vulgaris_3","All Sites",43.2833333333333,-5.5
"Primula_vulgaris_3","Site 1",43.2833333333333,-5.5
"Primula_vulgaris_3","Site 2",43.2833333333333,-5.5
"Primula_vulgaris_3","Site 3",43.2833333333333,-5.5
"Primula_vulgaris_3","Site 4",43.2833333333333,-5.5
"Primula_vulgaris_3","Site 5",43.2833333333333,-5.5
"Primula_vulgaris_3","Site 6",43.2833333333333,-5.5
"Primula_vulgaris_3","Site 7",43.2833333333333,-5.5
"Primula_vulgaris_3","Site 8",43.2833333333333,-5.5
"Primula_vulgaris_3","Site 9",43.2833333333333,-5.5
"Primula_vulgaris_3","Site 10",43.2833333333333,-5.5
"Primula_vulgaris_3","Site 11",43.2833333333333,-5.5
"Primula_vulgaris_3","Site 12",43.2833333333333,-5.5
"Primula_vulgaris_3","Site 13",43.2833333333333,-5.5
"Primula_vulgaris_3","Site 14",43.2833333333333,-5.5
"Primula_vulgaris_3","Site 15",43.2833333333333,-5.5
"Pseudomisopates_rivas-martinezii","Covacha",40.5,-5.1
"Pseudomisopates_rivas-martinezii","Serrota",40.3,-5.18333333333333
"Psoralea_tenuiflora","Hays",38.8,-99.2
"Pyrrocoma_radiata","South-facing slope",44.4011163888889,-117.317134444444
"Pyrrocoma_radiata","Gentle, east-facing slope",44.4012,-117.3013
"Pyrrocoma_radiata","Gentle, west-facing slope",44.4679,-117.3177
"Pyrrocoma_radiata","West-facing slope",44.4676,-117.3183
"Pyxidanthera_brevifolia","1 yr post fire; 2 yr post fire; 3 yr post fire",35.1676388888889,-79.1175316666667
"Pyxidanthera_brevifolia","1 yr post fire",35.1676388888889,-79.1175316666667
"Pyxidanthera_brevifolia","2 yr post fire",35.1676388888889,-79.1175316666667
"Pyxidanthera_brevifolia","3 yr post fire",35.1676388888889,-79.1175316666667
"Ramonda_myconi","Urus",42.35,1.85
"Ramonda_myconi","Ingla1",42.3166666666667,1.78333333333333
"Ramonda_myconi","Ingla2",42.3166666666667,1.78333333333333
"Ramonda_myconi","Grau",42.3333333333333,1.56666666666667
"Ramonda_myconi","Pi",42.35,1.75
"Ranunculus_acris","A",53.2337222222222,-4.01736111111111
"Ranunculus_bulbosus","A",53.2337222222222,-4.01736111111111
"Ranunculus_bulbosus_2","A",53.2337222222222,-4.01736111111111
"Ranunculus_peltatus","Island of Askö",59.1333333333333,16
"Ranunculus_repens","A",53.2337222222222,-4.01736111111111
"Ratibida_columnifera","Hays",38.8,-99.2
"Rorippa_palustris","Trebon",49.0003611111111,14.7670555555556
"Rubus_discolor","Dense population; Thin population",44.6666666666667,-123.333333333333
"Rubus_discolor","Dense population",44.6666666666667,-123.333333333333
"Rubus_discolor","Thin population",44.6666666666667,-123.333333333333
"Rubus_saxatilis","Open canopy; Closed canopy",58.95,17.5666666666667
"Rubus_saxatilis","Open canopy",58.95,17.5666666666667
"Rubus_saxatilis","Closed canopy",58.95,17.5666666666667
"Rubus_ursinus","Dense population; Thin population",44.6666666666667,-123.333333333333
"Rubus_ursinus","Dense population",44.6666666666667,-123.333333333333
"Rubus_ursinus","Thin population",44.6666666666667,-123.333333333333
"Rumex_rupestris","Costa da Morte",43,-9.25
"Ruppia_maritima","Upper Ecotone",25.2340555555556,-80.5334166666667
"Ruppia_maritima","Central Ecotone",25.2337777777778,-80.5181944444444
"Ruppia_maritima","Lower Ecotone",25.2166944444444,-80.5333611111111
"Sanicula_europaea","Jordtorp, Island of Öland",56.6833333333333,16.5666666666667
"Santolina_melidensis","Santiso-Palas",42.85,-8.05
"Saponaria_bellidifolia","Pinet",46.4681666666667,23.4015
"Saponaria_bellidifolia","Cheile Posegii",46.4514722222222,23.4003611111111
"Saponaria_bellidifolia","Piatra Urdasului",46.4501944444444,23.5005555555556
"Saponaria_bellidifolia","Dealul Vidolm",46.4346666666667,23.5178055555556
"Sarcocapnos_baetica","Cerro Gilillo, Sierra de Cazorla",37.8666666666667,-3
"Sarcocapnos_enneaphylla","Vélez de Beanudalla",36.8333333333333,-4.91666666666667
"Sarcocapnos_enneaphylla","Barranco del Baul",37.4,-2.9
"Sarcocapnos_pulcherrima","Moclín",37.35,-3.78333333333333
"Sarcocapnos_pulcherrima","Pico Golondrina",37.8166666666667,-3.35
"Sarracenia_purpurea","Hawley Bog",42.4007211111111,-71.3682436111111
"Sarracenia_purpurea","Molly Bog",44.1016605555556,-72.9344172222222
"Sarracenia_purpurea_2","Mistissini",50.4166666666667,-73.8666666666667
"Saussurea_medusa","Medusa I",28.4338888888889,98.6834722222222
"Saxifraga_aizoides","Pioneer stage; Early successional stage",46.8166666666667,11.0333333333333
"Saxifraga_aizoides","Pioneer stage",46.8166666666667,11.0333333333333
"Saxifraga_aizoides","Early successional stage",46.8166666666667,11.0333333333333
"Saxifraga_cotyledon","Small population; Large population",66.0666666666667,14.8833333333333
"Saxifraga_cotyledon","Small population",66.0666666666667,14.8833333333333
"Saxifraga_cotyledon","Large population",66.0666666666667,14.8833333333333
"Scabiosa_columbaria","Vrakelberg nature reserve",52.1182875,5.28412666666667
"Scorzonera_hispanica","Ceské Stredohorí Mountains",50,14
"Senecio_jacobaea",NA,57.1507777777778,-2.51772222222222
"Senecio_jacobaea_2","Island Lake",48.2666666666667,-114.95
"Senecio_jacobaea_2","Little Wolf",48.2333333333333,-114.966666666667
"Setaria_incrassata","Thlavekisa",-24.6333333333333,31.4
"Setaria_incrassata_2","Utha",-24.6333333333333,31.4
"Silene_acaulis","Campion Crest",61.55,-142.816666666667
"Silene_acaulis","Gulch",61.4833333333333,-142.883333333333
"Silene_acaulis","Pass",61.55,-142.833333333333
"Silene_acaulis","Rock Glacier",61.55,-142.833333333333
"Silene_acaulis","Ridge",61.55,-142.816666666667
"Silene_acaulis_2","Wrangell Mountains",62,-142
"Silene_douglasii_var._oraria","Rocky; Grassy",45.0508333333333,-124.0175
"Silene_douglasii_var._oraria","Rocky",45.0508333333333,-124.0175
"Silene_douglasii_var._oraria","Grassy",45.0508333333333,-124.0175
"Silene_spaldingii","Eureka",48.9666666666667,-115.05
"Solidago_altissima","Reinacher Heide near Basel",47.5000833333333,7.60036111111111
"Solidago_altissima_2","Reinacher Heide near Basel",47.5000833333333,7.60036111111111
"Solidago_mollis","Hays",38.8,-99.2
"Sonchus_pustulatus","CAB",36.8342777777778,-2.46788888888889
"Spartina_alterniflora","Willapa bay, Washington",46.5833333333333,-123.95
"Sphaeralcea_coccinea","Hays",38.8,-99.2
"Sporobolus_heterolepis","Control",39.0833333333333,-96.5833333333333
"Sporobolus_heterolepis","+N",39.0833333333333,-96.5833333333333
"Succisa_pratensis","Leemputten (L)",52.2833333333333,5.73333333333333
"Succisa_pratensis","Konijnendijk (N)",52.0333333333333,6.43333333333333
"Succisa_pratensis","Bennekomse Meent (B)",52,5.6
"Succisa_pratensis","Koolmansdijk (O)",52.0166666666667,6.55
"Succisa_pratensis","Veerslootlanden (V)",52.6,6.13333333333333
"Succisa_pratensis_2","Bölske",57.1169722222222,18.3506666666667
"Succisa_pratensis_2","Kullands",57.28375,18.3010833333333
"Succisa_pratensis_2","Mullvalds",57.3673888888889,18.7009166666667
"Succisa_pratensis_3","Moist ungrazed; Mesic ungrazed; Roadverge",58.8333333333333,17.4
"Succisa_pratensis_3","Moist ungrazed",58.8333333333333,17.4
"Succisa_pratensis_3","Mesic ungrazed",58.8333333333333,17.4
"Succisa_pratensis_3","Roadverge",58.8333333333333,17.4
"Succisa_pratensis_3","Moist grazed; Mesic grazed; Dry grazed",58.8333333333333,17.4
"Succisa_pratensis_3","Moist grazed",58.8333333333333,17.4
"Succisa_pratensis_3","Mesic grazed",58.8333333333333,17.4
"Succisa_pratensis_3","Dry grazed",58.8333333333333,17.4
"Swallenia_alexandrae","Eureka Dunes, California",37.1,-117.666666666667
"Syngonanthus_nitens","Population 1",-1.05,-46.9666666666667
"Syngonanthus_nitens","Population 2",-1.05,-46.9666666666667
"Syngonanthus_nitens","Population 3",-1.05,-46.9666666666667
"Syngonanthus_nitens","Population 4",-1.05,-46.9666666666667
"Syngonanthus_nitens","Population 5",-1.05,-46.9666666666667
"Syngonanthus_nitens","Population 6",-1.05,-46.9666666666667
"Syngonanthus_nitens","Population 7",-1.05,-46.9666666666667
"Syngonanthus_nitens","Population 8",-1.05,-46.9666666666667
"Syngonanthus_nitens","Population 9",-1.05,-46.9666666666667
"Taraxacum_erythrospermum","Tyson Research Center",38.5,-90.5
"Taraxacum_officinale","Autumn",39.6166666666667,-79.95
"Taraxacum_officinale","Winter",39.6166666666667,-79.95
"Taraxacum_officinale","Spring",39.6166666666667,-79.95
"Taraxacum_officinale","Summer",39.6166666666667,-79.95
"Taraxacum_officinale_2","Tyson Research Center",38.5,-90.5
"Thelesperma_megapotamicum","Hays",38.8,-99.2
"Themeda_triandra","Thlavekisa",-24.6333333333333,31.4
"Themeda_triandra","Utha",-24.7166666666667,31.4166666666667
"Thymus_loscosii","Baños  de  Fitero",42.05,-1.9
"Thymus_webbianus","Calpe",38.65,0.0666666666666667
"Thymus_webbianus","Benidorm",38.5339722222222,0.117472222222222
"Tragopogon_dubius","Idaho State University",45.8503055555556,112.400194444444
"Tragopogon_pratensis","Dry roadverge",58.8333333333333,17.4
"Tragopogon_pratensis","Grazed pasture",58.8333333333333,17.4
